Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
  0.00      6.03     0.00        1     0.00     0.00  milonga_define_result_functions
  0.00      6.03     0.00        1     0.00     4.54  milonga_instruction_step
  0.00      6.03     0.00        1     0.00     0.00  milonga_read_boundaries
  0.00      6.03     0.00        1     0.00     0.00  milonga_set_entry_points
  0.00      6.03     0.00        1     0.00     0.00  milonga_solve_eigen_slepc
  0.00      6.03     0.00        1     0.00     0.00  plugin_copyright
  0.00      6.03     0.00        1     0.00     0.00  plugin_description
  0.00      6.03     0.00        1     0.00     0.03  plugin_finalize
  0.00      6.03     0.00        1     0.00     0.00  plugin_init_after_parser
  0.00      6.03     0.00        1     0.00     0.00  plugin_init_before_parser
  0.00      6.03     0.00        1     0.00     0.03  plugin_init_before_run
  0.00      6.03     0.00        1     0.00     0.00  plugin_longversion
  0.00      6.03     0.00        1     0.00     0.00  plugin_name
  0.00      6.03     0.00        1     0.00     0.00  plugin_usage
  0.00      6.03     0.00        1     0.00     0.00  plugin_version
  0.00      6.03     0.00        1     0.00     0.00  plugin_wasorahmd5
  0.00      6.03     0.00        1     0.00     0.00  wasora_debug
  0.00      6.03     0.00        1     0.00     0.00  wasora_define_material
  0.00      6.03     0.00        1     0.00     0.00  wasora_define_mesh
  0.00      6.03     0.00        1     0.00     0.00  wasora_evaluate_expression_in_string
  0.00      6.03     0.00        1     0.00     0.03  wasora_finalize
  0.00      6.03     0.00        1     0.00     0.00  wasora_free_assignments
  0.00      6.03     0.00        1     0.00     0.00  wasora_free_dae
  0.00      6.03     0.00        1     0.00     0.00  wasora_free_files
  0.00      6.03     0.00        1     0.00     0.00  wasora_free_functions
  0.00      6.03     0.00        1     0.00     0.00  wasora_free_instructions
  0.00      6.03     0.00        1     0.00     0.00  wasora_free_matrices
  0.00      6.03     0.00        1     0.00     0.00  wasora_free_print_functions
  0.00      6.03     0.00        1     0.00     0.00  wasora_free_print_vectors
  0.00      6.03     0.00        1     0.00     0.00  wasora_free_prints
  0.00      6.03     0.00        1     0.00     0.00  wasora_free_shm
  0.00      6.03     0.00        1     0.00     0.00  wasora_free_solves
  0.00      6.03     0.00        1     0.00     0.00  wasora_free_vars
  0.00      6.03     0.00        1     0.00     0.00  wasora_free_vectors
  0.00      6.03     0.00        1     0.00     0.00  wasora_function_init
  0.00      6.03     0.00        1     0.00     0.00  wasora_get_mesh_ptr
  0.00      6.03     0.00        1     0.00     0.00  wasora_init_after_parser
  0.00      6.03     0.00        1     0.00     0.01  wasora_init_before_parser
  0.00      6.03     0.00        1     0.00     0.03  wasora_init_before_run
  0.00      6.03     0.00        1     0.00     0.24  wasora_instruction_mesh_post
  0.00      6.03     0.00        1     0.00     0.00  wasora_load_hardcoded_plugin
  0.00      6.03     0.00        1     0.00     0.01  wasora_mesh_element_types_init
  0.00      6.03     0.00        1     0.00     0.01  wasora_mesh_init_before_parser
  0.00      6.03     0.00        1     0.00     0.00  wasora_parse_first_pass
  0.00      6.03     0.00        1     0.00     0.00  wasora_parse_input_file
  0.00      6.03     0.00        1     0.00     0.01  wasora_parse_main_input_file
  0.00      6.03     0.00        1     0.00     0.00  wasora_parser_expression_in_string
  0.00      6.03     0.00        1     0.00     0.00  wasora_parser_file_path
  0.00      6.03     0.00        1     0.00     0.00  wasora_parser_keywords_ints
  0.00      6.03     0.00        1     0.00     0.00  wasora_push_error_message
  0.00      6.03     0.00        1     0.00     5.99  wasora_standard_run
  0.00      6.03     0.00        1     0.00     5.96  wasora_step

 %         the percentage of the total running time of the
time       program used by this function.

cumulative a running sum of the number of seconds accounted
 seconds   for by this function and those listed above it.

 self      the number of seconds accounted for by this
seconds    function alone.  This is the major sort for this
           listing.

calls      the number of times this function was invoked, if
           this function is profiled, else blank.
 
 self      the average number of milliseconds spent in this
ms/call    function per call, if this function is profiled,
	   else blank.

 total     the average number of milliseconds spent in this
ms/call    function and its descendents per call, if this 
	   function is profiled, else blank.

name       the name of the function.  This is the minor sort
           for this listing. The index shows the location of
	   the function in the gprof listing. If the index is
	   in parenthesis it shows where it would appear in
	   the gprof listing if it were to be printed.

Copyright (C) 2012-2014 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

		     Call graph (explanation follows)


granularity: each sample hit covers 2 byte(s) for 0.17% of 6.03 seconds

index % time    self  children    called     name
                                                 <spontaneous>
[1]     99.8    0.00    6.02                 main [1]
                0.00    5.99       1/1           wasora_standard_run [2]
                0.00    0.03       1/1           wasora_finalize [40]
                0.00    0.01       1/1           wasora_parse_main_input_file [53]
                0.00    0.00       1/1           wasora_load_hardcoded_plugin [208]
-----------------------------------------------
                0.00    5.99       1/1           main [1]
[2]     99.3    0.00    5.99       1         wasora_standard_run [2]
                0.00    5.96       1/1           wasora_step [3]
                0.00    0.03       1/1           wasora_init_before_run [41]
                0.00    0.00       1/1           wasora_debug [189]
-----------------------------------------------
                0.00    5.96       1/1           wasora_standard_run [2]
[3]     98.8    0.00    5.96       1         wasora_step [3]
                0.00    4.54       1/1           milonga_instruction_step [4]
                0.23    0.95       1/1           wasora_instruction_mesh [8]
                0.00    0.24       1/1           wasora_instruction_mesh_post [12]
                0.00    0.00      12/12          wasora_instruction_print [60]
-----------------------------------------------
                0.00    4.54       1/1           wasora_step [3]
[4]     75.3    0.00    4.54       1         milonga_instruction_step [4]
                0.00    4.28       1/1           diffusion_volumes_problem_init [5]
                0.14    0.07       1/1           diffusion_volumes_matrices_build [13]
                0.02    0.00       1/1           diffusion_volumes_results_fill_flux [46]
                0.02    0.00       1/1           diffusion_volumes_normalize_flux [45]
                0.00    0.01       1/1           diffusion_volumes_results_fill_power [47]
                0.00    0.00       6/6           PetscTime [145]
                0.00    0.00       6/6           milonga_get_cpu_time [148]
                0.00    0.00       1/1           milonga_read_boundaries [177]
                0.00    0.00       1/1           milonga_solve_eigen_slepc [179]
-----------------------------------------------
                0.00    4.28       1/1           milonga_instruction_step [4]
[5]     71.0    0.00    4.28       1         diffusion_volumes_problem_init [5]
                0.69    3.11       1/1           mesh_find_neighbors [6]
                0.33    0.10       1/1           mesh_fill_neighbors [11]
                0.00    0.05       1/1           mesh_compute_coords [31]
                0.00    0.00       2/2           diffusion_volumes_results_fill_args [157]
                0.00    0.00       1/1           milonga_allocate_global_vectors [172]
                0.00    0.00       1/1           milonga_allocate_global_matrices [171]
                0.00    0.00       1/1           mesh_cell_indexes [168]
-----------------------------------------------
                0.69    3.11       1/1           diffusion_volumes_problem_init [5]
[6]     63.0    0.69    3.11       1         mesh_find_neighbors [6]
                3.11    0.00 22744544/22744544     mesh_count_common_nodes [7]
-----------------------------------------------
                3.11    0.00 22744544/22744544     mesh_find_neighbors [6]
[7]     51.6    3.11    0.00 22744544         mesh_count_common_nodes [7]
-----------------------------------------------
                0.23    0.95       1/1           wasora_step [3]
[8]     19.5    0.23    0.95       1         wasora_instruction_mesh [8]
                0.03    0.65 1000576/1000576     mesh_integration_weight [9]
                0.06    0.13       1/1           mesh_gmsh_readmesh [14]
                0.01    0.05       1/1           mesh_element2cell [30]
                0.00    0.02   44387/44387       kd_insert [44]
                0.00    0.00       2/4           wasora_vector_init [154]
                0.00    0.00       1/1           kd_create [166]
-----------------------------------------------
                0.03    0.65 1000576/1000576     wasora_instruction_mesh [8]
[9]     11.3    0.03    0.65 1000576         mesh_integration_weight [9]
                0.34    0.19 1000576/1000576     mesh_compute_dxdr [10]
                0.08    0.00 1000576/1000576     mesh_determinant [22]
                0.01    0.02 1000576/1000576     mesh_compute_h [34]
                0.01    0.00 1000576/1000576     mesh_alloc_fem_objects [48]
-----------------------------------------------
                0.34    0.19 1000576/1000576     mesh_integration_weight [9]
[10]     8.7    0.34    0.19 1000576         mesh_compute_dxdr [10]
                0.18    0.00 33739776/33739836     mesh_four_node_tetrahedron_dhdr [15]
                0.00    0.00   52608/989824      mesh_normalized_cross [24]
                0.00    0.00   52608/989824      mesh_cross [35]
                0.00    0.00  760320/760344      mesh_three_node_triang_dhdr [84]
                0.00    0.00  105216/1511040     mesh_subtract [81]
                0.00    0.00   52608/52608       mesh_dot [85]
-----------------------------------------------
                0.33    0.10       1/1           diffusion_volumes_problem_init [5]
[11]     7.2    0.33    0.10       1         mesh_fill_neighbors [11]
                0.07    0.00  937216/989824      mesh_normalized_cross [24]
                0.03    0.00  937216/989824      mesh_cross [35]
                0.01    0.00  937216/1853312     mesh_subtract_dot [43]
-----------------------------------------------
                0.00    0.24       1/1           wasora_step [3]
[12]     4.0    0.00    0.24       1         wasora_instruction_mesh_post [12]
                0.00    0.18       1/1           mesh_vtk_write_scalar [18]
                0.00    0.06       1/1           mesh_vtk_write_mesh [28]
                0.00    0.00       1/2           wasora_instruction_open_file [163]
                0.00    0.00       1/1           mesh_vtk_write_header [170]
                0.00    0.00       1/1           wasora_function_init [205]
-----------------------------------------------
                0.14    0.07       1/1           milonga_instruction_step [4]
[13]     3.4    0.14    0.07       1         diffusion_volumes_matrices_build [13]
                0.00    0.04  702912/702912      diffusion_volumes_cell_integral [32]
                0.01    0.00  234304/1171533     wasora_evaluate_expression [23]
                0.01    0.00  916096/1853312     mesh_subtract_dot [43]
                0.00    0.00 2556224/2556224     MatSetValue [80]
                0.00    0.00  916096/916096      mesh_subtract_squared_module [83]
                0.00    0.00       1/1           milonga_assembly_objects [173]
-----------------------------------------------
                0.06    0.13       1/1           wasora_instruction_mesh [8]
[14]     3.2    0.06    0.13       1         mesh_gmsh_readmesh [14]
                0.13    0.00 1000576/1000576     mesh_add_element_to_list [21]
                0.00    0.00       4/1171533     wasora_evaluate_expression [23]
                0.00    0.00  937216/937216      mesh_add_material_to_list [82]
                0.00    0.00       1/2           wasora_instruction_open_file [163]
-----------------------------------------------
                0.00    0.00      60/33739836     mesh_init_shape_at_gauss [59]
                0.18    0.00 33739776/33739836     mesh_compute_dxdr [10]
[15]     3.0    0.18    0.00 33739836         mesh_four_node_tetrahedron_dhdr [15]
-----------------------------------------------
                0.01    0.17   44387/44387       wasora_evaluate_function [17]
[16]     3.0    0.01    0.17   44387         mesh_interpolate_function_cell [16]
                0.00    0.13   44387/44387       kd_nearest [19]
                0.04    0.00   88774/88774       mesh_point_in_tetrahedron [33]
                0.00    0.00   44387/44387       kd_res_item_data [90]
-----------------------------------------------
                0.00    0.18   44387/44387       mesh_vtk_write_scalar [18]
[17]     3.0    0.00    0.18   44387         wasora_evaluate_function [17]
                0.01    0.17   44387/44387       mesh_interpolate_function_cell [16]
-----------------------------------------------
                0.00    0.18       1/1           wasora_instruction_mesh_post [12]
[18]     3.0    0.00    0.18       1         mesh_vtk_write_scalar [18]
                0.00    0.18   44387/44387       wasora_evaluate_function [17]
-----------------------------------------------
                0.00    0.13   44387/44387       mesh_interpolate_function_cell [16]
[19]     2.2    0.00    0.13   44387         kd_nearest [19]
                0.10    0.03   44387/44387       kd_nearest_i [20]
                0.00    0.00   44387/44387       hyperrect_duplicate [88]
                0.00    0.00   44387/44388       hyperrect_free [87]
                0.00    0.00   44387/44387       rlist_insert [92]
                0.00    0.00   44387/44387       kd_res_rewind [91]
-----------------------------------------------
                             1388990             kd_nearest_i [20]
                0.10    0.03   44387/44387       kd_nearest [19]
[20]     2.2    0.10    0.03   44387+1388990 kd_nearest_i [20]
                0.03    0.00  975323/975323      hyperrect_dist_sq [36]
                             1388990             kd_nearest_i [20]
-----------------------------------------------
                0.13    0.00 1000576/1000576     mesh_gmsh_readmesh [14]
[21]     2.2    0.13    0.00 1000576         mesh_add_element_to_list [21]
-----------------------------------------------
                0.08    0.00 1000576/1000576     mesh_integration_weight [9]
[22]     1.3    0.08    0.00 1000576         mesh_determinant [22]
-----------------------------------------------
                0.00    0.00       1/1171533     wasora_evaluate_expression_in_string [65]
                0.00    0.00       4/1171533     mesh_gmsh_readmesh [14]
                0.00    0.00       8/1171533     wasora_instruction_print [60]
                0.01    0.00  234304/1171533     diffusion_volumes_matrices_build [13]
                0.01    0.00  234304/1171533     diffusion_volumes_results_fill_power [47]
                0.04    0.00  702912/1171533     diffusion_volumes_cell_integral [32]
[23]     1.2    0.07    0.00 1171533         wasora_evaluate_expression [23]
-----------------------------------------------
                0.00    0.00   52608/989824      mesh_compute_dxdr [10]
                0.07    0.00  937216/989824      mesh_fill_neighbors [11]
[24]     1.2    0.07    0.00  989824         mesh_normalized_cross [24]
-----------------------------------------------
                0.00    0.03       1/2           plugin_init_before_run [39]
                0.00    0.03       1/2           plugin_finalize [38]
[25]     1.0    0.00    0.06       2         diffusion_volumes_problem_free [25]
                0.06    0.00       1/1           mesh_free [26]
-----------------------------------------------
                0.06    0.00       1/1           diffusion_volumes_problem_free [25]
[26]     1.0    0.06    0.00       1         mesh_free [26]
                0.00    0.00       1/1           kd_free [167]
-----------------------------------------------
                0.03    0.00  234304/468608      mesh_element2cell [30]
                0.03    0.00  234304/468608      mesh_compute_coords [31]
[27]     1.0    0.06    0.00  468608         mesh_compute_element_barycenter [27]
-----------------------------------------------
                0.00    0.06       1/1           wasora_instruction_mesh_post [12]
[28]     1.0    0.00    0.06       1         mesh_vtk_write_mesh [28]
                0.06    0.00       1/1           mesh_vtk_write_unstructured_mesh [29]
-----------------------------------------------
                0.06    0.00       1/1           mesh_vtk_write_mesh [28]
[29]     1.0    0.06    0.00       1         mesh_vtk_write_unstructured_mesh [29]
-----------------------------------------------
                0.01    0.05       1/1           wasora_instruction_mesh [8]
[30]     0.9    0.01    0.05       1         mesh_element2cell [30]
                0.03    0.00  234304/468608      mesh_compute_element_barycenter [27]
                0.01    0.01  234304/468608      mesh_tetrahedron_vol [37]
-----------------------------------------------
                0.00    0.05       1/1           diffusion_volumes_problem_init [5]
[31]     0.7    0.00    0.05       1         mesh_compute_coords [31]
                0.03    0.00  234304/468608      mesh_compute_element_barycenter [27]
                0.01    0.01  234304/468608      mesh_tetrahedron_vol [37]
-----------------------------------------------
                0.00    0.04  702912/702912      diffusion_volumes_matrices_build [13]
[32]     0.7    0.00    0.04  702912         diffusion_volumes_cell_integral [32]
                0.04    0.00  702912/1171533     wasora_evaluate_expression [23]
-----------------------------------------------
                0.04    0.00   88774/88774       mesh_interpolate_function_cell [16]
[33]     0.7    0.04    0.00   88774         mesh_point_in_tetrahedron [33]
-----------------------------------------------
                0.01    0.02 1000576/1000576     mesh_integration_weight [9]
[34]     0.6    0.01    0.02 1000576         mesh_compute_h [34]
                0.02    0.00 3748864/3748884     mesh_four_node_tetrahedron_h [42]
                0.00    0.00  190080/190092      mesh_three_node_triang_h [58]
-----------------------------------------------
                0.00    0.00   52608/989824      mesh_compute_dxdr [10]
                0.03    0.00  937216/989824      mesh_fill_neighbors [11]
[35]     0.5    0.03    0.00  989824         mesh_cross [35]
-----------------------------------------------
                0.03    0.00  975323/975323      kd_nearest_i [20]
[36]     0.5    0.03    0.00  975323         hyperrect_dist_sq [36]
-----------------------------------------------
                0.01    0.01  234304/468608      mesh_element2cell [30]
                0.01    0.01  234304/468608      mesh_compute_coords [31]
[37]     0.5    0.02    0.01  468608         mesh_tetrahedron_vol [37]
                0.01    0.00  468608/468608      mesh_cross_dot [49]
                0.00    0.00 1405824/1511040     mesh_subtract [81]
-----------------------------------------------
                0.00    0.03       1/1           wasora_finalize [40]
[38]     0.5    0.00    0.03       1         plugin_finalize [38]
                0.00    0.03       1/2           diffusion_volumes_problem_free [25]
                0.00    0.00       1/2           milonga_free_global_matrices [159]
                0.00    0.00       1/2           milonga_free_global_vectors [160]
-----------------------------------------------
                0.00    0.03       1/1           wasora_init_before_run [41]
[39]     0.5    0.00    0.03       1         plugin_init_before_run [39]
                0.00    0.03       1/2           diffusion_volumes_problem_free [25]
                0.00    0.00       1/2           milonga_free_global_matrices [159]
                0.00    0.00       1/2           milonga_free_global_vectors [160]
-----------------------------------------------
                0.00    0.03       1/1           main [1]
[40]     0.5    0.00    0.03       1         wasora_finalize [40]
                0.00    0.03       1/1           plugin_finalize [38]
                0.00    0.00       1/1           wasora_free_assignments [192]
                0.00    0.00       1/1           wasora_free_print_vectors [199]
                0.00    0.00       1/1           wasora_free_prints [200]
                0.00    0.00       1/1           wasora_free_dae [193]
                0.00    0.00       1/1           wasora_free_shm [201]
