Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
  0.00      5.49     0.00        4     0.00     0.00  wasora_vector_init
  0.00      5.49     0.00        3     0.00     0.00  wasora_fopen
  0.00      5.49     0.00        3     0.00     0.00  wasora_instruction_close_file
  0.00      5.49     0.00        3     0.00     0.00  wasora_realloc_variable_ptr
  0.00      5.49     0.00        2     0.00     0.02  diffusion_volumes_problem_free
  0.00      5.49     0.00        2     0.00     0.00  mesh_hexa_gauss27_init
  0.00      5.49     0.00        2     0.00     0.00  mesh_tetrahedron_gauss_init
  0.00      5.49     0.00        2     0.00     0.00  milonga_debug_n_processors
  0.00      5.49     0.00        2     0.00     0.00  milonga_free_global_matrices
  0.00      5.49     0.00        2     0.00     0.00  milonga_free_global_vectors
  0.00      5.49     0.00        2     0.00     0.00  wasora_define_physical_entity
  0.00      5.49     0.00        2     0.00     0.00  wasora_push_error_message
  0.00      5.49     0.00        1     0.00     0.00  PetscTime
  0.00      5.49     0.00        1     0.00     0.00  clear_rec
  0.00      5.49     0.00        1     0.00     2.49  diffusion_volumes_problem_init
  0.00      5.49     0.00        1     0.00     0.00  hyperrect_create
  0.00      5.49     0.00        1     0.00     0.00  hyperrect_free
  0.00      5.49     0.00        1     0.00     0.00  kd_clear
  0.00      5.49     0.00        1     0.00     0.00  kd_create
  0.00      5.49     0.00        1     0.00     0.00  kd_free
  0.00      5.49     0.00        1     0.00     0.00  mesh_eight_node_hexahedron_init
  0.00      5.49     0.00        1     0.00     0.00  mesh_eight_node_quadrangle_init
  0.00      5.49     0.00        1     0.00     0.00  mesh_four_node_quadrangle_init
  0.00      5.49     0.00        1     0.00     0.00  mesh_four_node_tetrahedron_init
  0.00      5.49     0.00        1     0.00     0.00  mesh_nine_node_quadrangle_init
  0.00      5.49     0.00        1     0.00     0.00  mesh_one_node_point_init
  0.00      5.49     0.00        1     0.00     0.00  mesh_six_node_prism_init
  0.00      5.49     0.00        1     0.00     0.00  mesh_six_node_triangle_init
  0.00      5.49     0.00        1     0.00     0.00  mesh_ten_node_tetrahedron_init
  0.00      5.49     0.00        1     0.00     0.00  mesh_three_node_line_init
  0.00      5.49     0.00        1     0.00     0.00  mesh_three_node_triangle_init
  0.00      5.49     0.00        1     0.00     0.00  mesh_twenty_node_hexaedron_init
  0.00      5.49     0.00        1     0.00     0.00  mesh_twentyseven_node_hexaedron_init
  0.00      5.49     0.00        1     0.00     0.00  mesh_two_node_line_init
  0.00      5.49     0.00        1     0.00     0.00  milonga_debug_cpu_info
  0.00      5.49     0.00        1     0.00     0.00  milonga_debug_cpu_info_free
  0.00      5.49     0.00        1     0.00     0.00  milonga_define_result_functions
  0.00      5.49     0.00        1     0.00     0.00  milonga_get_cpu_time
  0.00      5.49     0.00        1     0.00     2.49  milonga_instruction_step
  0.00      5.49     0.00        1     0.00     0.00  milonga_set_entry_points
  0.00      5.49     0.00        1     0.00     0.00  plugin_copyright
  0.00      5.49     0.00        1     0.00     0.00  plugin_description
  0.00      5.49     0.00        1     0.00     0.02  plugin_finalize
  0.00      5.49     0.00        1     0.00     0.00  plugin_init_after_parser
  0.00      5.49     0.00        1     0.00     0.00  plugin_init_before_parser
  0.00      5.49     0.00        1     0.00     0.02  plugin_init_before_run
  0.00      5.49     0.00        1     0.00     0.00  plugin_longversion
  0.00      5.49     0.00        1     0.00     0.00  plugin_name
  0.00      5.49     0.00        1     0.00     0.00  plugin_usage
  0.00      5.49     0.00        1     0.00     0.00  plugin_version
  0.00      5.49     0.00        1     0.00     0.00  plugin_wasorahmd5
  0.00      5.49     0.00        1     0.00     0.00  wasora_debug
  0.00      5.49     0.00        1     0.00     0.00  wasora_define_material
  0.00      5.49     0.00        1     0.00     0.00  wasora_define_mesh
  0.00      5.49     0.00        1     0.00     0.00  wasora_evaluate_expression_in_string
  0.00      5.49     0.00        1     0.00     0.00  wasora_evaluate_string
  0.00      5.49     0.00        1     0.00     0.02  wasora_finalize
  0.00      5.49     0.00        1     0.00     0.00  wasora_free_assignments
  0.00      5.49     0.00        1     0.00     0.00  wasora_free_dae
  0.00      5.49     0.00        1     0.00     0.00  wasora_free_files
  0.00      5.49     0.00        1     0.00     0.00  wasora_free_functions
  0.00      5.49     0.00        1     0.00     0.00  wasora_free_instructions
  0.00      5.49     0.00        1     0.00     0.00  wasora_free_matrices
  0.00      5.49     0.00        1     0.00     0.00  wasora_free_print_functions
  0.00      5.49     0.00        1     0.00     0.00  wasora_free_print_vectors
  0.00      5.49     0.00        1     0.00     0.00  wasora_free_prints
  0.00      5.49     0.00        1     0.00     0.00  wasora_free_shm
  0.00      5.49     0.00        1     0.00     0.00  wasora_free_solves
  0.00      5.49     0.00        1     0.00     0.00  wasora_free_vars
  0.00      5.49     0.00        1     0.00     0.00  wasora_free_vectors
  0.00      5.49     0.00        1     0.00     0.00  wasora_get_mesh_ptr
  0.00      5.49     0.00        1     0.00     0.00  wasora_init_after_parser
  0.00      5.49     0.00        1     0.00     0.00  wasora_init_before_parser
  0.00      5.49     0.00        1     0.00     0.02  wasora_init_before_run
  0.00      5.49     0.00        1     0.00     0.00  wasora_instruction_open_file
  0.00      5.49     0.00        1     0.00     0.00  wasora_load_hardcoded_plugin
  0.00      5.49     0.00        1     0.00     0.00  wasora_mesh_element_types_init
  0.00      5.49     0.00        1     0.00     0.00  wasora_mesh_init_before_parser
  0.00      5.49     0.00        1     0.00     0.00  wasora_parse_first_pass
  0.00      5.49     0.00        1     0.00     0.00  wasora_parse_input_file
  0.00      5.49     0.00        1     0.00     0.00  wasora_parse_main_input_file
  0.00      5.49     0.00        1     0.00     0.00  wasora_parser_expression_in_string
  0.00      5.49     0.00        1     0.00     0.00  wasora_parser_file_path
  0.00      5.49     0.00        1     0.00     0.00  wasora_parser_keywords_ints
  0.00      5.49     0.00        1     0.00     0.02  wasora_polite_exit
  0.00      5.49     0.00        1     0.00     0.00  wasora_pop_errors
  0.00      5.49     0.00        1     0.00     0.02  wasora_runtime_error
  0.00      5.49     0.00        1     0.00     5.45  wasora_standard_run
  0.00      5.49     0.00        1     0.00     5.43  wasora_step

 %         the percentage of the total running time of the
time       program used by this function.

cumulative a running sum of the number of seconds accounted
 seconds   for by this function and those listed above it.

 self      the number of seconds accounted for by this
seconds    function alone.  This is the major sort for this
           listing.

calls      the number of times this function was invoked, if
           this function is profiled, else blank.
 
 self      the average number of milliseconds spent in this
ms/call    function per call, if this function is profiled,
	   else blank.

 total     the average number of milliseconds spent in this
ms/call    function and its descendents per call, if this 
	   function is profiled, else blank.

name       the name of the function.  This is the minor sort
           for this listing. The index shows the location of
	   the function in the gprof listing. If the index is
	   in parenthesis it shows where it would appear in
	   the gprof listing if it were to be printed.

Copyright (C) 2012-2014 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

		     Call graph (explanation follows)


granularity: each sample hit covers 2 byte(s) for 0.18% of 5.49 seconds

index % time    self  children    called     name
                                                 <spontaneous>
[1]     99.6    0.00    5.47                 main [1]
                0.00    5.45       1/1           wasora_standard_run [2]
                0.00    0.02       1/1           wasora_runtime_error [31]
                0.00    0.00       1/1           wasora_parse_main_input_file [42]
                0.00    0.00       1/1           wasora_load_hardcoded_plugin [176]
-----------------------------------------------
                0.00    5.45       1/1           main [1]
[2]     99.3    0.00    5.45       1         wasora_standard_run [2]
                0.00    5.43       1/1           wasora_step [3]
                0.00    0.02       1/1           wasora_init_before_run [29]
                0.00    0.00       1/1           wasora_debug [155]
-----------------------------------------------
                0.00    5.43       1/1           wasora_standard_run [2]
[3]     98.9    0.00    5.43       1         wasora_step [3]
                0.22    2.72       1/1           wasora_instruction_mesh [4]
                0.00    2.49       1/1           milonga_instruction_step [7]
-----------------------------------------------
                0.22    2.72       1/1           wasora_step [3]
[4]     53.6    0.22    2.72       1         wasora_instruction_mesh [4]
                0.02    2.44  854272/854272      mesh_integration_weight [8]
                0.06    0.08       1/1           mesh_gmsh_readmesh [14]
                0.00    0.06   98421/98421       kd_insert [19]
                0.01    0.05       1/1           mesh_element2cell [20]
                0.00    0.00       2/4           wasora_vector_init [124]
                0.00    0.00       1/1           kd_create [138]
-----------------------------------------------
                0.00    2.49       1/1           milonga_instruction_step [7]
[5]     45.4    0.00    2.49       1         diffusion_volumes_problem_init [5]
                0.24    2.25       1/1           mesh_find_neighbors [6]
-----------------------------------------------
                0.24    2.25       1/1           diffusion_volumes_problem_init [5]
[6]     45.4    0.24    2.25       1         mesh_find_neighbors [6]
                2.25    0.00 5057948/5057948     mesh_count_common_nodes [9]
                0.00    0.00       1/2           wasora_push_error_message [132]
-----------------------------------------------
                0.00    2.49       1/1           wasora_step [3]
[7]     45.4    0.00    2.49       1         milonga_instruction_step [7]
                0.00    2.49       1/1           diffusion_volumes_problem_init [5]
                0.00    0.00       1/1           PetscTime [133]
                0.00    0.00       1/1           milonga_get_cpu_time [144]
-----------------------------------------------
                0.02    2.44  854272/854272      wasora_instruction_mesh [4]
[8]     44.8    0.02    2.44  854272         mesh_integration_weight [8]
                0.56    1.66  854272/854272      mesh_compute_dxdr [10]
                0.03    0.13  854272/854272      mesh_compute_h [13]
                0.06    0.00  854272/854272      mesh_determinant [17]
                0.00    0.00  854272/854272      mesh_alloc_fem_objects [60]
-----------------------------------------------
                2.25    0.00 5057948/5057948     mesh_find_neighbors [6]
[9]     41.0    2.25    0.00 5057948         mesh_count_common_nodes [9]
-----------------------------------------------
                0.56    1.66  854272/854272      mesh_integration_weight [8]
[10]    40.3    0.56    1.66  854272         mesh_compute_dxdr [10]
                1.32    0.00 44089344/44089560     mesh_eight_node_hexahedron_dhdr [11]
                0.32    0.00 10782720/10782846     mesh_six_node_prism_dhdr [12]
                0.01    0.00  614400/614440      mesh_four_node_quad_dhdr [33]
                0.00    0.00   68864/1746176     mesh_subtract [59]
                0.00    0.00   46080/46104       mesh_three_node_triang_dhdr [62]
                0.00    0.00   34432/34432       mesh_normalized_cross [65]
                0.00    0.00   34432/34432       mesh_cross [63]
                0.00    0.00   34432/34432       mesh_dot [64]
-----------------------------------------------
                0.00    0.00     216/44089560     mesh_init_shape_at_gauss [43]
                1.32    0.00 44089344/44089560     mesh_compute_dxdr [10]
[11]    24.0    1.32    0.00 44089560         mesh_eight_node_hexahedron_dhdr [11]
-----------------------------------------------
                0.00    0.00     126/10782846     mesh_init_shape_at_gauss [43]
                0.32    0.00 10782720/10782846     mesh_compute_dxdr [10]
[12]     5.8    0.32    0.00 10782846         mesh_six_node_prism_dhdr [12]
-----------------------------------------------
                0.03    0.13  854272/854272      mesh_integration_weight [8]
[13]     3.0    0.03    0.13  854272         mesh_compute_h [13]
                0.10    0.00 4898816/4898888     mesh_eight_node_hexahedron_h [15]
                0.03    0.00 1198080/1198122     mesh_six_node_prism_h [23]
                0.00    0.00  153600/153620      mesh_four_node_quad_h [37]
                0.00    0.00   11520/11532       mesh_three_node_triang_h [66]
-----------------------------------------------
                0.06    0.08       1/1           wasora_instruction_mesh [4]
[14]     2.6    0.06    0.08       1         mesh_gmsh_readmesh [14]
                0.07    0.00  854272/854272      mesh_add_element_to_list [16]
                0.01    0.00  812032/812032      mesh_add_material_to_list [34]
                0.00    0.00       4/5           wasora_evaluate_expression [120]
                0.00    0.00       1/1           wasora_instruction_open_file [175]
-----------------------------------------------
                0.00    0.00      72/4898888     mesh_init_shape_at_gauss [43]
                0.10    0.00 4898816/4898888     mesh_compute_h [13]
[15]     1.8    0.10    0.00 4898888         mesh_eight_node_hexahedron_h [15]
-----------------------------------------------
                0.07    0.00  854272/854272      mesh_gmsh_readmesh [14]
[16]     1.3    0.07    0.00  854272         mesh_add_element_to_list [16]
-----------------------------------------------
                0.06    0.00  854272/854272      mesh_integration_weight [8]
[17]     1.1    0.06    0.00  854272         mesh_determinant [17]
-----------------------------------------------
                             3924255             insert_rec [18]
                0.06    0.00   98421/98421       kd_insert [19]
[18]     1.1    0.06    0.00   98421+3924255 insert_rec [18]
                             3924255             insert_rec [18]
-----------------------------------------------
                0.00    0.06   98421/98421       wasora_instruction_mesh [4]
[19]     1.1    0.00    0.06   98421         kd_insert [19]
                0.06    0.00   98421/98421       insert_rec [18]
                0.00    0.00   98420/98420       hyperrect_extend [61]
                0.00    0.00       1/1           hyperrect_create [135]
-----------------------------------------------
                0.01    0.05       1/1           wasora_instruction_mesh [4]
[20]     1.1    0.01    0.05       1         mesh_element2cell [20]
                0.03    0.00  109824/109824      mesh_compute_element_barycenter [24]
                0.00    0.02   76544/76544       mesh_hexahedron_vol [32]
                0.00    0.00   33280/33280       mesh_prism_vol [38]
-----------------------------------------------
                0.00    0.02       1/2           plugin_init_before_run [27]
                0.00    0.02       1/2           plugin_finalize [26]
[21]     0.7    0.00    0.04       2         diffusion_volumes_problem_free [21]
                0.04    0.00       1/1           mesh_free [22]
-----------------------------------------------
                0.04    0.00       1/1           diffusion_volumes_problem_free [21]
[22]     0.7    0.04    0.00       1         mesh_free [22]
                0.00    0.00       1/1           kd_free [139]
-----------------------------------------------
                0.00    0.00      42/1198122     mesh_init_shape_at_gauss [43]
                0.03    0.00 1198080/1198122     mesh_compute_h [13]
[23]     0.5    0.03    0.00 1198122         mesh_six_node_prism_h [23]
-----------------------------------------------
                0.03    0.00  109824/109824      mesh_element2cell [20]
[24]     0.5    0.03    0.00  109824         mesh_compute_element_barycenter [24]
-----------------------------------------------
                0.00    0.00   99840/559104      mesh_prism_vol [38]
                0.02    0.00  459264/559104      mesh_hexahedron_vol [32]
[25]     0.4    0.02    0.00  559104         mesh_cross_dot [25]
-----------------------------------------------
                0.00    0.02       1/1           wasora_finalize [28]
[26]     0.4    0.00    0.02       1         plugin_finalize [26]
                0.00    0.02       1/2           diffusion_volumes_problem_free [21]
                0.00    0.00       1/2           milonga_free_global_matrices [129]
                0.00    0.00       1/2           milonga_free_global_vectors [130]
-----------------------------------------------
                0.00    0.02       1/1           wasora_init_before_run [29]
[27]     0.4    0.00    0.02       1         plugin_init_before_run [27]
                0.00    0.02       1/2           diffusion_volumes_problem_free [21]
                0.00    0.00       1/2           milonga_free_global_matrices [129]
                0.00    0.00       1/2           milonga_free_global_vectors [130]
-----------------------------------------------
                0.00    0.02       1/1           wasora_polite_exit [30]
[28]     0.4    0.00    0.02       1         wasora_finalize [28]
                0.00    0.02       1/1           plugin_finalize [26]
                0.00    0.00       1/1           wasora_free_assignments [160]
                0.00    0.00       1/1           wasora_free_print_vectors [167]
                0.00    0.00       1/1           wasora_free_prints [168]
                0.00    0.00       1/1           wasora_free_dae [161]
                0.00    0.00       1/1           wasora_free_shm [169]
                0.00    0.00       1/1           wasora_free_solves [170]
                0.00    0.00       1/1           wasora_free_print_functions [166]
                0.00    0.00       1/1           wasora_free_files [162]
                0.00    0.00       1/1           wasora_free_functions [163]
                0.00    0.00       1/1           wasora_free_instructions [164]
                0.00    0.00       1/1           wasora_free_matrices [165]
                0.00    0.00       1/1           wasora_free_vectors [172]
                0.00    0.00       1/1           wasora_free_vars [171]
-----------------------------------------------
                0.00    0.02       1/1           wasora_standard_run [2]
[29]     0.4    0.00    0.02       1         wasora_init_before_run [29]
                0.00    0.02       1/1           plugin_init_before_run [27]
-----------------------------------------------
                0.00    0.02       1/1           wasora_runtime_error [31]
[30]     0.4    0.00    0.02       1         wasora_polite_exit [30]
                0.00    0.02       1/1           wasora_finalize [28]
-----------------------------------------------
                0.00    0.02       1/1           main [1]
[31]     0.4    0.00    0.02       1         wasora_runtime_error [31]
                0.00    0.02       1/1           wasora_polite_exit [30]
                0.00    0.00       1/1           wasora_pop_errors [182]
-----------------------------------------------
                0.00    0.02   76544/76544       mesh_element2cell [20]
[32]     0.3    0.00    0.02   76544         mesh_hexahedron_vol [32]
                0.02    0.00  459264/559104      mesh_cross_dot [25]
                0.00    0.00 1377792/1746176     mesh_subtract [59]
-----------------------------------------------
                0.00    0.00      40/614440      mesh_init_shape_at_gauss [43]
                0.01    0.00  614400/614440      mesh_compute_dxdr [10]
[33]     0.3    0.02    0.00  614440         mesh_four_node_quad_dhdr [33]
-----------------------------------------------
                0.01    0.00  812032/812032      mesh_gmsh_readmesh [14]
[34]     0.2    0.01    0.00  812032         mesh_add_material_to_list [34]
-----------------------------------------------
                                                 <spontaneous>
[35]     0.2    0.01    0.00                 hyperrect_duplicate [35]
-----------------------------------------------
                                                 <spontaneous>
[36]     0.2    0.01    0.00                 kd_data_destructor [36]
-----------------------------------------------
                0.00    0.00      20/153620      mesh_init_shape_at_gauss [43]
                0.00    0.00  153600/153620      mesh_compute_h [13]
[37]     0.1    0.01    0.00  153620         mesh_four_node_quad_h [37]
-----------------------------------------------
                0.00    0.00   33280/33280       mesh_element2cell [20]
[38]     0.1    0.00    0.00   33280         mesh_prism_vol [38]
                0.00    0.00   99840/559104      mesh_cross_dot [25]
                0.00    0.00  299520/1746176     mesh_subtract [59]
-----------------------------------------------
                0.00    0.00       1/1           wasora_parse_main_input_file [42]
[39]     0.0    0.00    0.00       1         wasora_init_before_parser [39]
                0.00    0.00       1/1           wasora_mesh_init_before_parser [41]
                0.00    0.00      37/70          wasora_define_variable [80]
                0.00    0.00       3/5           wasora_define_file [119]
                0.00    0.00       1/1           plugin_init_before_parser [149]
-----------------------------------------------
                0.00    0.00       1/1           wasora_mesh_init_before_parser [41]
[40]     0.0    0.00    0.00       1         wasora_mesh_element_types_init [40]
                0.00    0.00       1/1           mesh_three_node_triangle_init [55]
                0.00    0.00       1/1           mesh_three_node_line_init [54]
                0.00    0.00       1/1           mesh_two_node_line_init [58]
                0.00    0.00       1/1           mesh_eight_node_quadrangle_init [47]
                0.00    0.00       1/1           mesh_four_node_quadrangle_init [48]
                0.00    0.00       1/1           mesh_six_node_triangle_init [52]
                0.00    0.00       1/1           mesh_eight_node_hexahedron_init [46]
                0.00    0.00       1/1           mesh_ten_node_tetrahedron_init [53]
                0.00    0.00       1/1           mesh_four_node_tetrahedron_init [49]
                0.00    0.00       1/1           mesh_nine_node_quadrangle_init [50]
                0.00    0.00       1/1           mesh_six_node_prism_init [51]
                0.00    0.00       1/1           mesh_twentyseven_node_hexaedron_init [57]
                0.00    0.00       1/1           mesh_twenty_node_hexaedron_init [56]
                0.00    0.00       1/1           mesh_one_node_point_init [140]
-----------------------------------------------
                0.00    0.00       1/1           wasora_init_before_parser [39]
[41]     0.0    0.00    0.00       1         wasora_mesh_init_before_parser [41]
                0.00    0.00       1/1           wasora_mesh_element_types_init [40]
                0.00    0.00       7/70          wasora_define_variable [80]
                0.00    0.00       3/3           wasora_realloc_variable_ptr [127]
                0.00    0.00       1/8           wasora_define_vector [114]
                0.00    0.00       1/4           wasora_vector_init [124]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[42]     0.0    0.00    0.00       1         wasora_parse_main_input_file [42]
                0.00    0.00       1/1           wasora_init_before_parser [39]
                0.00    0.00       1/1           wasora_parse_first_pass [177]
                0.00    0.00       1/1           wasora_parse_input_file [178]
                0.00    0.00       1/1           wasora_init_after_parser [174]
-----------------------------------------------
                0.00    0.00       2/26          mesh_eight_node_quadrangle_init [47]
                0.00    0.00       2/26          mesh_six_node_prism_init [51]
                0.00    0.00       2/26          mesh_three_node_triangle_init [55]
                0.00    0.00       2/26          mesh_four_node_quadrangle_init [48]
                0.00    0.00       2/26          mesh_six_node_triangle_init [52]
                0.00    0.00       2/26          mesh_three_node_line_init [54]
                0.00    0.00       2/26          mesh_two_node_line_init [58]
                0.00    0.00       2/26          mesh_eight_node_hexahedron_init [46]
                0.00    0.00       2/26          mesh_nine_node_quadrangle_init [50]
                0.00    0.00       4/26          mesh_tetrahedron_gauss_init [45]
                0.00    0.00       4/26          mesh_hexa_gauss27_init [44]
[43]     0.0    0.00    0.00      26         mesh_init_shape_at_gauss [43]
                0.00    0.00     216/44089560     mesh_eight_node_hexahedron_dhdr [11]
                0.00    0.00     126/10782846     mesh_six_node_prism_dhdr [12]
                0.00    0.00      72/4898888     mesh_eight_node_hexahedron_h [15]
                0.00    0.00      42/1198122     mesh_six_node_prism_h [23]
                0.00    0.00      40/614440      mesh_four_node_quad_dhdr [33]
                0.00    0.00      20/153620      mesh_four_node_quad_h [37]
                0.00    0.00    2268/2268        mesh_twentyseven_node_hexahedron_dhdr [67]
                0.00    0.00    1680/1680        mesh_twenty_node_hexahedron_dhdr [68]
                0.00    0.00     756/756         mesh_twentyseven_node_hexahedron_h [69]
                0.00    0.00     560/560         mesh_twenty_node_hexahedron_h [70]
                0.00    0.00     180/180         mesh_nine_node_quad_dhdr [71]
                0.00    0.00     160/160         mesh_eight_node_quad_dhdr [73]
                0.00    0.00     150/150         mesh_ten_node_tetrahedron_dhdr [74]
                0.00    0.00      90/90          mesh_nine_node_quad_h [77]
                0.00    0.00      80/80          mesh_eight_node_quad_h [79]
                0.00    0.00      60/60          mesh_four_node_tetrahedron_dhdr [82]
                0.00    0.00      50/50          mesh_ten_node_tetrahedron_h [83]
                0.00    0.00      48/48          mesh_six_node_triang_dhdr [85]
