Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
  0.00     19.77     0.00       28     0.00     0.00  mesh_alloc_gauss
  0.00     19.77     0.00       27     0.00     0.00  wasora_get_vector_ptr
  0.00     19.77     0.00       27     0.00     0.00  wasora_parse_madeup_expression
  0.00     19.77     0.00       26     0.00     0.00  mesh_init_shape_at_gauss
  0.00     19.77     0.00       26     0.00     0.00  wasora_get_matrix_ptr
  0.00     19.77     0.00       24     0.00     0.00  mesh_six_node_triang_h
  0.00     19.77     0.00       21     0.00     0.00  wasora_pop_error_message
  0.00     19.77     0.00       20     0.00     0.00  mesh_four_node_tetrahedron_h
  0.00     19.77     0.00       20     0.00     0.00  wasora_parse_line
  0.00     19.77     0.00       18     0.00     0.00  wasora_define_function
  0.00     19.77     0.00       18     0.00     0.00  wasora_free_function
  0.00     19.77     0.00       18     0.00     0.00  wasora_function_init
  0.00     19.77     0.00       17     0.00     0.00  wasora_ends_in_init
  0.00     19.77     0.00       17     0.00     0.00  wasora_ends_in_zero
  0.00     19.77     0.00       17     0.00     0.00  wasora_get_builtin_function_ptr
  0.00     19.77     0.00       17     0.00     0.00  wasora_get_builtin_functional_ptr
  0.00     19.77     0.00       17     0.00     0.00  wasora_get_builtin_vectorfunction_ptr
  0.00     19.77     0.00       17     0.00     0.00  wasora_get_function_ptr
  0.00     19.77     0.00       17     0.00     0.00  wasora_get_variable_ptr
  0.00     19.77     0.00       15     0.00     0.00  wasora_define_instruction
  0.00     19.77     0.00       14     0.00     0.00  wasora_add_leading_zeros
  0.00     19.77     0.00       14     0.00     0.00  wasora_parse_expression
  0.00     19.77     0.00       14     0.00     0.00  wasora_strip_blanks
  0.00     19.77     0.00       12     0.00     0.00  wasora_instruction_print
  0.00     19.77     0.00       10     0.00     0.00  sn_elements_results_fill_args
  0.00     19.77     0.00        9     0.00     0.00  mesh_three_node_line_dhdr
  0.00     19.77     0.00        9     0.00     0.00  mesh_three_node_line_h
  0.00     19.77     0.00        9     0.00     0.00  mesh_vtk_write_scalar
  0.00     19.77     0.00        8     0.00     0.00  milonga_resolve_xs_expr
  0.00     19.77     0.00        8     0.00     0.00  wasora_define_vector
  0.00     19.77     0.00        8     0.00     0.00  wasora_free_vector
  0.00     19.77     0.00        8     0.00     0.00  wasora_mesh_parse_line
  0.00     19.77     0.00        6     0.00     0.00  PetscTime
  0.00     19.77     0.00        6     0.00     0.00  mesh_two_node_line_dhdr
  0.00     19.77     0.00        6     0.00     0.00  mesh_two_node_line_h
  0.00     19.77     0.00        6     0.00     0.00  milonga_get_cpu_time
  0.00     19.77     0.00        5     0.00     0.00  wasora_define_file
  0.00     19.77     0.00        4     0.00     0.00  plugin_parse_line
  0.00     19.77     0.00        4     0.00     0.00  wasora_define_physical_property
  0.00     19.77     0.00        4     0.00     0.00  wasora_define_property_data
  0.00     19.77     0.00        4     0.00     0.00  wasora_fopen
  0.00     19.77     0.00        4     0.00     0.00  wasora_vector_init
  0.00     19.77     0.00        3     0.00     0.00  wasora_instruction_close_file
  0.00     19.77     0.00        3     0.00     0.00  wasora_realloc_variable_ptr
  0.00     19.77     0.00        2     0.00     0.00  mesh_hexa_gauss27_init
  0.00     19.77     0.00        2     0.00     0.00  mesh_tetrahedron_gauss_init
  0.00     19.77     0.00        2     0.00     0.00  milonga_assembly_objects
  0.00     19.77     0.00        2     0.00     0.00  milonga_debug_n_processors
  0.00     19.77     0.00        2     0.00     0.00  milonga_free_global_matrices
  0.00     19.77     0.00        2     0.00     0.00  milonga_free_global_vectors
  0.00     19.77     0.00        2     0.00     0.00  sn_elements_allocate_particular_elemental_objects
  0.00     19.77     0.00        2     0.00     0.03  sn_elements_problem_free
  0.00     19.77     0.00        2     0.00     0.00  wasora_define_physical_entity
  0.00     19.77     0.00        2     0.00     0.00  wasora_evaluate_string
  0.00     19.77     0.00        2     0.00     0.00  wasora_instruction_open_file
  0.00     19.77     0.00        1     0.00     0.00  hyperrect_create
  0.00     19.77     0.00        1     0.00     0.00  hyperrect_free
  0.00     19.77     0.00        1     0.00     0.01  kd_clear
  0.00     19.77     0.00        1     0.00     0.00  kd_create
  0.00     19.77     0.00        1     0.00     0.01  kd_free
  0.00     19.77     0.00        1     0.00     0.00  mesh_eight_node_quadrangle_init
  0.00     19.77     0.00        1     0.00     0.04  mesh_element2cell
  0.00     19.77     0.00        1     0.00     0.00  mesh_four_node_quadrangle_init
  0.00     19.77     0.00        1     0.00     0.00  mesh_four_node_tetrahedron_init
  0.00     19.77     0.00        1     0.00     0.00  mesh_nine_node_quadrangle_init
  0.00     19.77     0.00        1     0.00     0.00  mesh_node_indexes
  0.00     19.77     0.00        1     0.00     0.00  mesh_one_node_point_init
  0.00     19.77     0.00        1     0.00     0.00  mesh_six_node_prism_init
  0.00     19.77     0.00        1     0.00     0.00  mesh_six_node_triangle_init
  0.00     19.77     0.00        1     0.00     0.00  mesh_ten_node_tetrahedron_init
  0.00     19.77     0.00        1     0.00     0.00  mesh_three_node_line_init
  0.00     19.77     0.00        1     0.00     0.00  mesh_three_node_triangle_init
  0.00     19.77     0.00        1     0.00     0.00  mesh_twenty_node_hexaedron_init
  0.00     19.77     0.00        1     0.00     0.00  mesh_twentyseven_node_hexaedron_init
  0.00     19.77     0.00        1     0.00     0.00  mesh_two_node_line_init
  0.00     19.77     0.00        1     0.00     0.00  mesh_vtk_write_header
  0.00     19.77     0.00        1     0.00     0.05  mesh_vtk_write_mesh
  0.00     19.77     0.00        1     0.00     0.00  milonga_allocate_global_matrices
  0.00     19.77     0.00        1     0.00     0.00  milonga_allocate_global_vectors
  0.00     19.77     0.00        1     0.00     0.00  milonga_debug_cpu_info
  0.00     19.77     0.00        1     0.00     0.00  milonga_debug_cpu_info_free
  0.00     19.77     0.00        1     0.00     0.00  milonga_define_result_functions
  0.00     19.77     0.00        1     0.00    16.59  milonga_instruction_step
  0.00     19.77     0.00        1     0.00     0.00  milonga_read_boundaries
  0.00     19.77     0.00        1     0.00     0.00  milonga_set_entry_points
  0.00     19.77     0.00        1     0.00     0.00  milonga_solve_eigen_slepc
  0.00     19.77     0.00        1     0.00     0.00  plugin_copyright
  0.00     19.77     0.00        1     0.00     0.00  plugin_description
  0.00     19.77     0.00        1     0.00     0.03  plugin_finalize
  0.00     19.77     0.00        1     0.00     0.00  plugin_init_after_parser
  0.00     19.77     0.00        1     0.00     0.00  plugin_init_before_parser
  0.00     19.77     0.00        1     0.00     0.03  plugin_init_before_run
  0.00     19.77     0.00        1     0.00     0.00  plugin_longversion
  0.00     19.77     0.00        1     0.00     0.00  plugin_name
  0.00     19.77     0.00        1     0.00     0.00  plugin_usage
  0.00     19.77     0.00        1     0.00     0.00  plugin_version
  0.00     19.77     0.00        1     0.00     0.00  plugin_wasorahmd5
  0.00     19.77     0.00        1     0.00     0.00  sn_elements_allocate_general_elemental_objects
  0.00     19.77     0.00        1     0.00     0.00  sn_elements_free_elemental_objects
  0.00     19.77     0.00        1     0.00     0.00  sn_elements_problem_init
  0.00     19.77     0.00        1     0.00     0.03  sn_elements_set_essential_bc
  0.00     19.77     0.00        1     0.00     0.00  sn_init_weights
  0.00     19.77     0.00        1     0.00     0.00  wasora_debug
  0.00     19.77     0.00        1     0.00     0.00  wasora_define_material
  0.00     19.77     0.00        1     0.00     0.00  wasora_define_mesh
  0.00     19.77     0.00        1     0.00     0.00  wasora_evaluate_expression_in_string
  0.00     19.77     0.00        1     0.00     0.03  wasora_finalize
  0.00     19.77     0.00        1     0.00     0.00  wasora_free_assignments
  0.00     19.77     0.00        1     0.00     0.00  wasora_free_dae
  0.00     19.77     0.00        1     0.00     0.00  wasora_free_files
  0.00     19.77     0.00        1     0.00     0.00  wasora_free_functions
  0.00     19.77     0.00        1     0.00     0.00  wasora_free_instructions
  0.00     19.77     0.00        1     0.00     0.00  wasora_free_matrices
  0.00     19.77     0.00        1     0.00     0.00  wasora_free_print_functions
  0.00     19.77     0.00        1     0.00     0.00  wasora_free_print_vectors
  0.00     19.77     0.00        1     0.00     0.00  wasora_free_prints
  0.00     19.77     0.00        1     0.00     0.00  wasora_free_shm
  0.00     19.77     0.00        1     0.00     0.00  wasora_free_solves
  0.00     19.77     0.00        1     0.00     0.00  wasora_free_vars
  0.00     19.77     0.00        1     0.00     0.00  wasora_free_vectors
  0.00     19.77     0.00        1     0.00     0.00  wasora_get_mesh_ptr
  0.00     19.77     0.00        1     0.00     0.00  wasora_init_after_parser
  0.00     19.77     0.00        1     0.00     0.04  wasora_init_before_parser
  0.00     19.77     0.00        1     0.00     0.03  wasora_init_before_run
  0.00     19.77     0.00        1     0.00     0.05  wasora_instruction_mesh_post
  0.00     19.77     0.00        1     0.00     0.00  wasora_load_hardcoded_plugin
  0.00     19.77     0.00        1     0.00     0.04  wasora_mesh_element_types_init
  0.00     19.77     0.00        1     0.00     0.04  wasora_mesh_init_before_parser
  0.00     19.77     0.00        1     0.00     0.00  wasora_parse_first_pass
  0.00     19.77     0.00        1     0.00     0.00  wasora_parse_input_file
  0.00     19.77     0.00        1     0.00     0.04  wasora_parse_main_input_file
  0.00     19.77     0.00        1     0.00     0.00  wasora_parser_expression_in_string
  0.00     19.77     0.00        1     0.00     0.00  wasora_parser_file_path
  0.00     19.77     0.00        1     0.00     0.00  wasora_parser_keywords_ints
  0.00     19.77     0.00        1     0.00     0.00  wasora_push_error_message
  0.00     19.77     0.00        1     0.00    19.70  wasora_standard_run
  0.00     19.77     0.00        1     0.00    19.67  wasora_step

 %         the percentage of the total running time of the
time       program used by this function.

cumulative a running sum of the number of seconds accounted
 seconds   for by this function and those listed above it.

 self      the number of seconds accounted for by this
seconds    function alone.  This is the major sort for this
           listing.

calls      the number of times this function was invoked, if
           this function is profiled, else blank.
 
 self      the average number of milliseconds spent in this
ms/call    function per call, if this function is profiled,
	   else blank.

 total     the average number of milliseconds spent in this
ms/call    function and its descendents per call, if this 
	   function is profiled, else blank.

name       the name of the function.  This is the minor sort
           for this listing. The index shows the location of
	   the function in the gprof listing. If the index is
	   in parenthesis it shows where it would appear in
	   the gprof listing if it were to be printed.

Copyright (C) 2012-2014 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

		     Call graph (explanation follows)


granularity: each sample hit covers 2 byte(s) for 0.05% of 19.77 seconds

index % time    self  children    called     name
                                                 <spontaneous>
[1]    100.0    0.00   19.77                 main [1]
                0.00   19.70       1/1           wasora_standard_run [2]
                0.00    0.04       1/1           wasora_parse_main_input_file [34]
                0.00    0.03       1/1           wasora_finalize [46]
                0.00    0.00       1/1           wasora_load_hardcoded_plugin [210]
-----------------------------------------------
                0.00   19.70       1/1           main [1]
[2]     99.6    0.00   19.70       1         wasora_standard_run [2]
                0.00   19.67       1/1           wasora_step [3]
                0.00    0.03       1/1           wasora_init_before_run [47]
                0.00    0.00       1/1           wasora_debug [192]
-----------------------------------------------
                0.00   19.67       1/1           wasora_standard_run [2]
[3]     99.5    0.00   19.67       1         wasora_step [3]
                0.00   16.59       1/1           milonga_instruction_step [4]
                0.38    2.65       1/1           wasora_instruction_mesh [11]
                0.00    0.05       1/1           wasora_instruction_mesh_post [33]
                0.00    0.00      12/12          wasora_instruction_print [78]
-----------------------------------------------
                0.00   16.59       1/1           wasora_step [3]
[4]     83.9    0.00   16.59       1         milonga_instruction_step [4]
                0.02   13.99       1/1           sn_elements_matrices_build [5]
                0.01    2.42       1/1           sn_elements_normalize_flux [12]
                0.07    0.01       1/1           sn_elements_results_fill_power [27]
                0.07    0.00       1/1           sn_elements_results_fill_flux [28]
                0.00    0.00       6/6           PetscTime [145]
                0.00    0.00       6/6           milonga_get_cpu_time [148]
                0.00    0.00       1/1           sn_elements_problem_init [190]
                0.00    0.00       1/1           milonga_read_boundaries [176]
                0.00    0.00       1/1           milonga_solve_eigen_slepc [178]
-----------------------------------------------
                0.02   13.99       1/1           milonga_instruction_step [4]
[5]     70.9    0.02   13.99       1         sn_elements_matrices_build [5]
                4.88    9.07  109824/109824      sn_elements_build_elemental_objects [6]
                0.00    0.03       1/1           sn_elements_set_essential_bc [42]
                0.00    0.00       1/1           sn_elements_allocate_general_elemental_objects [188]
                0.00    0.00       1/2           milonga_assembly_objects [157]
-----------------------------------------------
                4.88    9.07  109824/109824      sn_elements_matrices_build [5]
[6]     70.6    4.88    9.07  109824         sn_elements_build_elemental_objects [6]
                0.02    8.60  812032/812032      mesh_compute_fem_objects_at_gauss [7]
                0.33    0.00 3248128/3346562     wasora_evaluate_expression [23]
                0.10    0.00 4898816/73482312     mesh_eight_node_hexahedron_h [16]
                0.03    0.00 1198080/17971242     mesh_six_node_prism_h [22]
                0.00    0.00       2/2           sn_elements_allocate_particular_elemental_objects [161]
-----------------------------------------------
                0.02    8.60  812032/812032      sn_elements_build_elemental_objects [6]
[7]     43.6    0.02    8.60  812032         mesh_compute_fem_objects_at_gauss [7]
                0.05    2.27  812032/2478336     mesh_integration_weight [8]
                0.57    1.61  812032/812032      mesh_compute_dhdx [14]
                1.59    0.00  812032/812032      mesh_compute_B [15]
                0.34    1.01  812032/812032      mesh_compute_H [17]
                0.17    0.38  812032/812032      mesh_compute_x [19]
                0.42    0.00  812032/812032      mesh_compute_l [21]
                0.15    0.05  812032/812032      mesh_inverse [25]
-----------------------------------------------
                0.05    2.27  812032/2478336     mesh_compute_fem_objects_at_gauss [7]
                0.05    2.27  812032/2478336     mesh_integral_over_element [13]
                0.06    2.39  854272/2478336     wasora_instruction_mesh [11]
[8]     35.8    0.16    6.92 2478336         mesh_integration_weight [8]
                1.42    4.83 2478336/2478336     mesh_compute_dxdr [9]
                0.12    0.39 2478336/2478336     mesh_compute_h [20]
                0.16    0.00 2478336/3290368     mesh_determinant [24]
                0.01    0.00  854273/854273      mesh_alloc_fem_objects [54]
-----------------------------------------------
                1.42    4.83 2478336/2478336     mesh_integration_weight [8]
[9]     31.6    1.42    4.83 2478336         mesh_compute_dxdr [9]
                4.00    0.00 132268032/176357592     mesh_eight_node_hexahedron_dhdr [10]
                0.82    0.00 32348160/43131006     mesh_six_node_prism_dhdr [18]
                0.01    0.00  614400/614440      mesh_four_node_quad_dhdr [55]
                0.00    0.00   68864/3423488     mesh_subtract [50]
                0.00    0.00   46080/46104       mesh_three_node_triang_dhdr [89]
                0.00    0.00   34432/45312       mesh_normalized_cross [90]
                0.00    0.00   34432/34432       mesh_cross [91]
                0.00    0.00   34432/372352      mesh_dot [86]
-----------------------------------------------
                0.00    0.00     216/176357592     mesh_init_shape_at_gauss [63]
                1.33    0.00 44089344/176357592     mesh_compute_dhdx [14]
                4.00    0.00 132268032/176357592     mesh_compute_dxdr [9]
[10]    27.0    5.33    0.00 176357592         mesh_eight_node_hexahedron_dhdr [10]
-----------------------------------------------
                0.38    2.65       1/1           wasora_step [3]
[11]    15.3    0.38    2.65       1         wasora_instruction_mesh [11]
                0.06    2.39  854272/2478336     mesh_integration_weight [8]
                0.10    0.03       1/1           mesh_gmsh_readmesh [26]
                0.00    0.04   98421/98421       kd_insert [40]
                0.00    0.04       1/1           mesh_element2cell [41]
                0.00    0.00       2/4           wasora_vector_init [154]
                0.00    0.00       1/1           kd_create [167]
-----------------------------------------------
                0.01    2.42       1/1           milonga_instruction_step [4]
[12]    12.3    0.01    2.42       1         sn_elements_normalize_flux [12]
                0.08    2.32  109824/109824      mesh_integral_over_element [13]
                0.01    0.01   76544/153088      mesh_hexahedron_vol [48]
                0.01    0.00   33280/66560       mesh_prism_vol [53]
-----------------------------------------------
                0.08    2.32  109824/109824      sn_elements_normalize_flux [12]
[13]    12.1    0.08    2.32  109824         mesh_integral_over_element [13]
                0.05    2.27  812032/2478336     mesh_integration_weight [8]
-----------------------------------------------
                0.57    1.61  812032/812032      mesh_compute_fem_objects_at_gauss [7]
[14]    11.0    0.57    1.61  812032         mesh_compute_dhdx [14]
                1.33    0.00 44089344/176357592     mesh_eight_node_hexahedron_dhdr [10]
                0.27    0.00 10782720/43131006     mesh_six_node_prism_dhdr [18]
-----------------------------------------------
                1.59    0.00  812032/812032      mesh_compute_fem_objects_at_gauss [7]
[15]     8.0    1.59    0.00  812032         mesh_compute_B [15]
-----------------------------------------------
                0.00    0.00      72/73482312     mesh_init_shape_at_gauss [63]
                0.10    0.00 4898816/73482312     sn_elements_build_elemental_objects [6]
                0.30    0.00 14696448/73482312     mesh_compute_h [20]
                0.30    0.00 14696448/73482312     mesh_compute_x [19]
                0.79    0.00 39190528/73482312     mesh_compute_H [17]
[16]     7.5    1.49    0.00 73482312         mesh_eight_node_hexahedron_h [16]
-----------------------------------------------
                0.34    1.01  812032/812032      mesh_compute_fem_objects_at_gauss [7]
[17]     6.8    0.34    1.01  812032         mesh_compute_H [17]
                0.79    0.00 39190528/73482312     mesh_eight_node_hexahedron_h [16]
                0.21    0.00 9584640/17971242     mesh_six_node_prism_h [22]
-----------------------------------------------
                0.00    0.00     126/43131006     mesh_init_shape_at_gauss [63]
                0.27    0.00 10782720/43131006     mesh_compute_dhdx [14]
                0.82    0.00 32348160/43131006     mesh_compute_dxdr [9]
[18]     5.5    1.09    0.00 43131006         mesh_six_node_prism_dhdr [18]
-----------------------------------------------
                0.17    0.38  812032/812032      mesh_compute_fem_objects_at_gauss [7]
[19]     2.7    0.17    0.38  812032         mesh_compute_x [19]
                0.30    0.00 14696448/73482312     mesh_eight_node_hexahedron_h [16]
                0.08    0.00 3594240/17971242     mesh_six_node_prism_h [22]
-----------------------------------------------
                0.12    0.39 2478336/2478336     mesh_integration_weight [8]
[20]     2.6    0.12    0.39 2478336         mesh_compute_h [20]
                0.30    0.00 14696448/73482312     mesh_eight_node_hexahedron_h [16]
                0.08    0.00 3594240/17971242     mesh_six_node_prism_h [22]
                0.01    0.00  153600/153620      mesh_four_node_quad_h [56]
                0.00    0.00   11520/11532       mesh_three_node_triang_h [92]
-----------------------------------------------
                0.42    0.00  812032/812032      mesh_compute_fem_objects_at_gauss [7]
[21]     2.1    0.42    0.00  812032         mesh_compute_l [21]
-----------------------------------------------
                0.00    0.00      42/17971242     mesh_init_shape_at_gauss [63]
                0.03    0.00 1198080/17971242     sn_elements_build_elemental_objects [6]
                0.08    0.00 3594240/17971242     mesh_compute_h [20]
                0.08    0.00 3594240/17971242     mesh_compute_x [19]
                0.21    0.00 9584640/17971242     mesh_compute_H [17]
[22]     2.0    0.40    0.00 17971242         mesh_six_node_prism_h [22]
-----------------------------------------------
                0.00    0.00       1/3346562     wasora_evaluate_expression_in_string [81]
                0.00    0.00       4/3346562     mesh_gmsh_readmesh [26]
                0.00    0.00       8/3346562     wasora_instruction_print [78]
                0.01    0.00   98421/3346562     sn_elements_results_fill_power [27]
                0.33    0.00 3248128/3346562     sn_elements_build_elemental_objects [6]
[23]     1.7    0.34    0.00 3346562         wasora_evaluate_expression [23]
-----------------------------------------------
                0.05    0.00  812032/3290368     mesh_inverse [25]
                0.16    0.00 2478336/3290368     mesh_integration_weight [8]
[24]     1.1    0.21    0.00 3290368         mesh_determinant [24]
-----------------------------------------------
                0.15    0.05  812032/812032      mesh_compute_fem_objects_at_gauss [7]
[25]     1.0    0.15    0.05  812032         mesh_inverse [25]
                0.05    0.00  812032/3290368     mesh_determinant [24]
-----------------------------------------------
                0.10    0.03       1/1           wasora_instruction_mesh [11]
[26]     0.7    0.10    0.03       1         mesh_gmsh_readmesh [26]
                0.03    0.00  854272/854272      mesh_add_element_to_list [43]
                0.00    0.00       4/3346562     wasora_evaluate_expression [23]
                0.00    0.00  812032/812032      mesh_add_material_to_list [85]
                0.00    0.00       1/2           wasora_instruction_open_file [164]
-----------------------------------------------
                0.07    0.01       1/1           milonga_instruction_step [4]
[27]     0.4    0.07    0.01       1         sn_elements_results_fill_power [27]
                0.01    0.00   98421/3346562     wasora_evaluate_expression [23]
-----------------------------------------------
                0.07    0.00       1/1           milonga_instruction_step [4]
[28]     0.4    0.07    0.00       1         sn_elements_results_fill_flux [28]
-----------------------------------------------
                0.00    0.03       1/2           plugin_init_before_run [45]
                0.00    0.03       1/2           plugin_finalize [44]
[29]     0.3    0.00    0.06       2         sn_elements_problem_free [29]
                0.05    0.01       1/1           mesh_free [30]
                0.00    0.00       1/1           sn_elements_free_elemental_objects [189]
-----------------------------------------------
                0.05    0.01       1/1           sn_elements_problem_free [29]
[30]     0.3    0.05    0.01       1         mesh_free [30]
                0.00    0.01       1/1           kd_free [61]
-----------------------------------------------
                0.00    0.05       1/1           wasora_instruction_mesh_post [33]
[31]     0.3    0.00    0.05       1         mesh_vtk_write_mesh [31]
                0.05    0.00       1/1           mesh_vtk_write_unstructured_mesh [32]
-----------------------------------------------
                0.05    0.00       1/1           mesh_vtk_write_mesh [31]
[32]     0.3    0.05    0.00       1         mesh_vtk_write_unstructured_mesh [32]
-----------------------------------------------
                0.00    0.05       1/1           wasora_step [3]
[33]     0.3    0.00    0.05       1         wasora_instruction_mesh_post [33]
                0.00    0.05       1/1           mesh_vtk_write_mesh [31]
                0.00    0.00       9/18          wasora_function_init [126]
                0.00    0.00       9/9           mesh_vtk_write_scalar [141]
                0.00    0.00       1/2           wasora_instruction_open_file [164]
                0.00    0.00       1/1           mesh_vtk_write_header [170]
-----------------------------------------------
                0.00    0.04       1/1           main [1]
[34]     0.2    0.00    0.04       1         wasora_parse_main_input_file [34]
                0.00    0.04       1/1           wasora_init_before_parser [35]
                0.00    0.00       1/1           wasora_parse_input_file [82]
                0.00    0.00       1/1           wasora_parse_first_pass [211]
                0.00    0.00       1/1           wasora_init_after_parser [209]
-----------------------------------------------
                0.00    0.04       1/1           wasora_parse_main_input_file [34]
[35]     0.2    0.00    0.04       1         wasora_init_before_parser [35]
                0.00    0.04       1/1           wasora_mesh_init_before_parser [37]
                0.00    0.00      37/70          wasora_define_variable [107]
                0.00    0.00       3/5           wasora_define_file [149]
                0.00    0.00       1/1           plugin_init_before_parser [182]
-----------------------------------------------
                0.00    0.04       1/1           wasora_mesh_init_before_parser [37]
[36]     0.2    0.00    0.04       1         wasora_mesh_element_types_init [36]
